"V1" "V2"
"4307" 5811 0
"4308" 5819 0
"4309" 5821 0
"4310" 5823 0
"4311" 5827 0
"4312" 5831 0
"4313" 5843 0
"4314" 5846 0
"4315" 5847 0
"4316" 5860 0
"4317" 5869 0
"4318" 5877 0
"4319" 5878 0
"4320" 588 0
"4321" 5887 0
"4322" 5888 0
"4323" 5889 0
"4324" 5891 0
"4325" 5895 0
"4326" 59 0
"4327" 5900 0
"4328" 5903 0
"4329" 5907 0
"4330" 5912 0
"4331" 5920 0
"4332" 5922 0
"4333" 5923 0
"4334" 593 0
"4335" 5930 0
"4336" 5932 0
"4337" 5935 0
"4338" 5937 0
"4339" 594 0
"4340" 5942 0
"4341" 5964 0
"4342" 5967 0
"4343" 5977 0
"4344" 5985 0
"4345" 5988 0
"4346" 5989 0
"4347" 599 0
"4348" 5995 0
"4349" 5998 0
"4350" 6 0
"4351" 6004 0
"4352" 6011 0
"4353" 6019 0
"4354" 6030 0
"4355" 6036 0
"4356" 6042 0
"4357" 6043 0
"4358" 6044 0
"4359" 6046 0
"4360" 6047 0
"4361" 6048 0
"4362" 6052 0
"4363" 6058 0
"4364" 6060 0
"4365" 6064 0
"4366" 6065 0
"4367" 6068 0
"4368" 6072 0
"4369" 6085 0
"4370" 6087 0
"4371" 609 0
"4372" 6090 0
"4373" 6093 0
"4374" 6097 0
"4375" 610 0
"4376" 6105 0
"4377" 6106 0
"4378" 6109 0
"4379" 6112 0
"4380" 6113 0
"4381" 6117 0
"4382" 6121 0
"4383" 6122 0
"4384" 6127 0
"4385" 6129 0
"4386" 6130 0
"4387" 6133 0
"4388" 6135 0
"4389" 6138 0
"4390" 6152 0
"4391" 6158 0
"4392" 6162 0
"4393" 6166 0
"4394" 6168 0
"4395" 6170 0
"4396" 6172 0
"4397" 6181 0
"4398" 6183 0
"4399" 6184 0
"4400" 6185 0
"4401" 6188 0
"4402" 6189 0
"4403" 6192 0
"4404" 6194 0
"4405" 6199 0
"4406" 6206 0
"4407" 6208 0
"4408" 6214 0
"4409" 6218 0
"4410" 6222 0
"4411" 6223 0
"4412" 6224 0
"4413" 6233 0
"4414" 6235 0
"4415" 6242 0
"4416" 6243 0
"4417" 6244 0
"4418" 6245 0
"4419" 6255 0
"4420" 6259 0
"4421" 626 0
"4422" 6261 0
"4423" 6262 0
"4424" 6268 0
"4425" 6271 0
"4426" 6276 0
"4427" 6279 0
"4428" 6280 0
"4429" 6283 0
"4430" 6284 0
"4431" 6285 0
"4432" 6286 0
"4433" 6288 0
"4434" 6289 0
"4435" 6292 0
"4436" 6295 0
"4437" 6297 0
"4438" 630 0
"4439" 6306 0
"4440" 6310 0
"4441" 6312 0
"4442" 6316 0
"4443" 6317 0
"4444" 6322 0
"4445" 6327 0
"4446" 6329 0
"4447" 6330 0
"4448" 6332 0
"4449" 6339 0
"4450" 6340 0
"4451" 6341 0
"4452" 6342 0
"4453" 6344 0
"4454" 6348 0
"4455" 6351 0
"4456" 6358 0
"4457" 6365 0
"4458" 6369 0
"4459" 6373 0
"4460" 6374 0
"4461" 6387 0
"4462" 6388 0
"4463" 6392 0
"4464" 6394 0
"4465" 6399 0
"4466" 6406 0
"4467" 6407 0
"4468" 641 0
"4469" 6412 0
"4470" 6416 0
"4471" 6417 0
"4472" 6420 0
"4473" 6429 0
"4474" 6436 0
"4475" 644 0
"4476" 6440 0
"4477" 6444 0
"4478" 6448 0
"4479" 645 0
"4480" 6454 0
"4481" 6455 0
"4482" 6456 0
"4483" 6466 0
"4484" 6468 0
"4485" 6469 0
"4486" 6474 0
"4487" 6477 0
"4488" 6478 0
"4489" 6483 0
"4490" 6489 0
"4491" 649 0
"4492" 6493 0
"4493" 6495 0
"4494" 6501 0
"4495" 6505 0
"4496" 6506 0
"4497" 6509 0
"4498" 6512 0
"4499" 6528 0
"4500" 6529 0
"4501" 653 0
"4502" 6530 0
"4503" 6531 0
"4504" 6532 0
"4505" 6534 0
"4506" 6536 0
"4507" 6537 0
"4508" 654 0
"4509" 6545 0
"4510" 6551 0
"4511" 6552 0
"4512" 6558 0
"4513" 656 0
"4514" 6562 0
"4515" 6567 0
"4516" 6569 0
"4517" 6570 0
"4518" 6575 0
"4519" 6576 0
"4520" 6578 0
"4521" 66 0
"4522" 6600 0
"4523" 6611 0
"4524" 6612 0
"4525" 6613 0
"4526" 6620 0
"4527" 6622 0
"4528" 6627 0
"4529" 6629 0
"4530" 6633 0
"4531" 6641 0
"4532" 6648 0
"4533" 6650 0
"4534" 6652 0
"4535" 6665 0
"4536" 6666 0
"4537" 6673 0
"4538" 6681 0
"4539" 6684 0
"4540" 6688 0
"4541" 6689 0
"4542" 6692 0
"4543" 6693 0
"4544" 67 0
"4545" 6702 0
"4546" 6707 0
"4547" 6709 0
"4548" 6714 0
"4549" 6715 0
"4550" 6717 0
"4551" 673 0
"4552" 6731 0
"4553" 6732 0
"4554" 6737 0
"4555" 6741 0
"4556" 6746 0
"4557" 6747 0
"4558" 6750 0
"4559" 6759 0
"4560" 676 0
"4561" 6762 0
"4562" 6763 0
"4563" 6771 0
"4564" 6773 0
"4565" 6776 0
"4566" 6778 0
"4567" 678 0
"4568" 6780 0
"4569" 6782 0
"4570" 6784 0
"4571" 6789 0
"4572" 6792 0
"4573" 6796 0
"4574" 6797 0
"4575" 680 0
"4576" 6801 0
"4577" 6808 0
"4578" 6811 0
"4579" 6812 0
"4580" 6818 0
"4581" 6819 0
"4582" 6822 0
"4583" 6823 0
"4584" 6828 0
"4585" 6830 0
"4586" 6831 0
"4587" 6837 0
"4588" 6838 0
"4589" 6844 0
"4590" 6845 0
"4591" 6846 0
"4592" 6859 0
"4593" 6860 0
"4594" 687 0
"4595" 6872 0
"4596" 6875 0
"4597" 6884 0
"4598" 6886 0
"4599" 6894 0
"4600" 6896 0
"4601" 6900 0
"4602" 6901 0
"4603" 6902 0
"4604" 6903 0
"4605" 6904 0
"4606" 6906 0
"4607" 6907 0
"4608" 6912 0
"4609" 6914 0
"4610" 6915 0
"4611" 6917 0
"4612" 6924 0
"4613" 6925 0
"4614" 6928 0
"4615" 6930 0
"4616" 6932 0
"4617" 6934 0
"4618" 6936 0
"4619" 6941 0
"4620" 6943 0
"4621" 6947 0
"4622" 6956 0
"4623" 6959 0
"4624" 6961 0
"4625" 6966 0
"4626" 697 0
"4627" 6972 0
"4628" 6985 0
"4629" 6988 0
"4630" 6998 0
"4631" 7002 0
"4632" 7003 0
"4633" 7009 0
"4634" 7015 0
"4635" 7017 0
"4636" 702 0
"4637" 7022 0
"4638" 7023 0
"4639" 7033 0
"4640" 7039 0
"4641" 705 0
"4642" 7051 0
"4643" 7055 0
"4644" 7057 0
"4645" 7063 0
"4646" 7064 0
"4647" 7066 0
"4648" 707 0
"4649" 7070 0
"4650" 7071 0
"4651" 7077 0
"4652" 7081 0
"4653" 709 0
"4654" 7091 0
"4655" 7092 0
"4656" 7093 0
"4657" 7100 0
"4658" 7103 0
"4659" 7108 0
"4660" 7116 0
"4661" 7117 0
"4662" 7121 0
"4663" 7127 0
"4664" 7128 0
"4665" 7134 0
"4666" 7135 0
"4667" 7137 0
"4668" 7138 0
"4669" 7139 0
"4670" 7151 0
"4671" 7153 0
"4672" 7157 0
"4673" 7164 0
"4674" 7165 0
"4675" 717 0
"4676" 7174 0
"4677" 7180 0
"4678" 7182 0
"4679" 7184 0
"4680" 7185 0
"4681" 7189 0
"4682" 7194 0
"4683" 7197 0
"4684" 7201 0
"4685" 7205 0
"4686" 7209 0
"4687" 7212 0
"4688" 7213 0
"4689" 7216 0
"4690" 7223 0
"4691" 7225 0
"4692" 7232 0
"4693" 7243 0
"4694" 7249 0
"4695" 7259 0
"4696" 7260 0
"4697" 7277 0
"4698" 7281 0
"4699" 7282 0
"4700" 7287 0
"4701" 7292 0
"4702" 7294 0
"4703" 7295 0
"4704" 7298 0
"4705" 7299 0
"4706" 730 0
"4707" 7305 0
"4708" 7308 0
"4709" 7310 0
"4710" 732 0
"4711" 7325 0
"4712" 7326 0
"4713" 7328 0
"4714" 7329 0
"4715" 7335 0
"4716" 7336 0
"4717" 7337 0
"4718" 7338 0
"4719" 7340 0
"4720" 7350 0
"4721" 7356 0
"4722" 7360 0
"4723" 7362 0
"4724" 7364 0
"4725" 7367 0
"4726" 737 0
"4727" 7371 0
"4728" 7378 0
"4729" 738 0
"4730" 7384 0
"4731" 7387 0
"4732" 7388 0
"4733" 7396 0
"4734" 74 0
"4735" 740 0
"4736" 7405 0
"4737" 7409 0
"4738" 741 0
"4739" 7410 0
"4740" 7416 0
"4741" 7418 0
"4742" 7419 0
"4743" 7427 0
"4744" 7428 0
"4745" 7430 0
"4746" 7432 0
"4747" 7436 0
"4748" 7437 0
"4749" 7438 0
"4750" 7440 0
"4751" 7443 0
"4752" 7444 0
"4753" 7445 0
"4754" 7447 0
"4755" 7457 0
"4756" 7458 0
"4757" 7462 0
"4758" 7463 0
"4759" 747 0
"4760" 7471 0
"4761" 7477 0
"4762" 7490 0
"4763" 7499 0
"4764" 7502 0
"4765" 7506 0
"4766" 7512 0
"4767" 7513 0
"4768" 7514 0
"4769" 7515 0
"4770" 7517 0
"4771" 752 0
"4772" 7521 0
"4773" 7523 0
"4774" 7525 0
"4775" 7526 0
"4776" 7530 0
"4777" 7532 0
"4778" 7534 0
"4779" 7539 0
"4780" 7540 0
"4781" 7542 0
"4782" 755 0
"4783" 7554 0
"4784" 7560 0
"4785" 7565 0
"4786" 7566 0
"4787" 7567 0
"4788" 7571 0
"4789" 7573 0
"4790" 7578 0
"4791" 7580 0
"4792" 7581 0
"4793" 7586 0
"4794" 7588 0
"4795" 7591 0
"4796" 7597 0
"4797" 7602 0
"4798" 7605 0
"4799" 761 0
"4800" 7611 0
"4801" 7614 0
"4802" 7616 0
"4803" 7619 0
"4804" 7620 0
"4805" 7621 0
"4806" 7631 0
"4807" 7637 0
"4808" 7644 0
"4809" 765 0
"4810" 7650 0
"4811" 7656 0
"4812" 7657 0
"4813" 7659 0
"4814" 766 0
"4815" 7662 0
"4816" 7672 0
"4817" 7675 0
"4818" 7677 0
"4819" 768 0
"4820" 7681 0
"4821" 7684 0
"4822" 7685 0
"4823" 7697 0
"4824" 7698 0
"4825" 7701 0
"4826" 7703 0
"4827" 7704 0
"4828" 771 0
"4829" 7711 0
"4830" 7714 0
"4831" 7715 0
"4832" 7726 0
"4833" 7734 0
"4834" 7739 0
"4835" 774 0
"4836" 7743 0
"4837" 7748 0
"4838" 775 0
"4839" 7750 0
"4840" 7755 0
"4841" 7756 0
"4842" 7759 0
"4843" 7769 0
"4844" 7770 0
"4845" 7776 0
"4846" 7779 0
"4847" 7787 0
"4848" 7789 0
"4849" 7790 0
"4850" 7794 0
"4851" 7796 0
"4852" 7798 0
"4853" 7800 0
"4854" 7803 0
"4855" 7807 0
"4856" 7812 0
"4857" 7815 0
"4858" 7816 0
"4859" 7818 0
"4860" 782 0
"4861" 7820 0
"4862" 7822 0
"4863" 7836 0
"4864" 7840 0
"4865" 7842 0
"4866" 7848 0
"4867" 7854 0
"4868" 7858 0
"4869" 7865 0
"4870" 7868 0
"4871" 787 0
"4872" 7879 0
"4873" 788 0
"4874" 7881 0
"4875" 7883 0
"4876" 7887 0
"4877" 7892 0
"4878" 7900 0
"4879" 7901 0
"4880" 7907 0
"4881" 7913 0
"4882" 7914 0
"4883" 792 0
"4884" 7921 0
"4885" 7923 0
"4886" 7925 0
"4887" 793 0
"4888" 7935 0
"4889" 7939 0
"4890" 7940 0
"4891" 7943 0
"4892" 7945 0
"4893" 7950 0
"4894" 7953 0
"4895" 7962 0
"4896" 7967 0
"4897" 797 0
"4898" 7978 0
"4899" 7984 0
"4900" 7987 0
"4901" 7990 0
"4902" 7992 0
"4903" 7995 0
"4904" 80 0
"4905" 800 0
"4906" 8005 0
"4907" 8015 0
"4908" 8017 0
"4909" 8018 0
"4910" 8020 0
"4911" 803 0
"4912" 8035 0
"4913" 804 0
"4914" 8041 0
"4915" 8047 0
"4916" 8053 0
"4917" 8056 0
"4918" 8059 0
"4919" 8063 0
"4920" 8064 0
"4921" 8067 0
"4922" 8068 0
"4923" 8074 0
"4924" 8077 0
"4925" 8078 0
"4926" 8081 0
"4927" 8083 0
"4928" 8090 0
"4929" 8093 0
"4930" 8099 0
"4931" 8101 0
"4932" 8103 0
"4933" 8117 0
"4934" 8119 0
"4935" 812 0
"4936" 8122 0
"4937" 8130 0
"4938" 8144 0
"4939" 8145 0
"4940" 8150 0
"4941" 816 0
"4942" 8162 0
"4943" 8172 0
"4944" 8175 0
"4945" 8181 0
"4946" 8184 0
"4947" 8188 0
"4948" 819 0
"4949" 8192 0
"4950" 8198 0
"4951" 8202 0
"4952" 8205 0
"4953" 8210 0
"4954" 8214 0
"4955" 8219 0
"4956" 8227 0
"4957" 8230 0
"4958" 8231 0
"4959" 8236 0
"4960" 8243 0
"4961" 8246 0
"4962" 8251 0
"4963" 8252 0
"4964" 8258 0
"4965" 826 0
"4966" 8262 0
"4967" 8264 0
"4968" 8268 0
"4969" 8269 0
"4970" 8276 0
"4971" 8279 0
"4972" 828 0
"4973" 8287 0
"4974" 8290 0
"4975" 8292 0
"4976" 8294 0
"4977" 8295 0
"4978" 830 0
"4979" 8300 0
"4980" 8302 0
"4981" 8315 0
"4982" 8317 0
"4983" 8321 0
"4984" 8340 0
"4985" 8342 0
"4986" 8343 0
"4987" 8347 0
"4988" 8355 0
"4989" 8356 0
"4990" 8360 0
"4991" 8361 0
"4992" 8367 0
"4993" 837 0
"4994" 8375 0
"4995" 8382 0
"4996" 8386 0
"4997" 8387 0
"4998" 8389 0
"4999" 8395 0
"5000" 8398 0
"5001" 8399 0
"5002" 84 0
"5003" 8407 0
"5004" 8408 0
"5005" 8412 0
"5006" 8422 0
"5007" 8425 0
"5008" 8426 0
"5009" 8430 0
"5010" 8435 0
"5011" 8436 0
"5012" 8445 0
"5013" 8446 0
"5014" 8451 0
"5015" 8459 0
"5016" 8464 0
"5017" 8465 0
"5018" 8466 0
"5019" 847 0
"5020" 8472 0
"5021" 8473 0
"5022" 8478 0
"5023" 8487 0
"5024" 8493 0
"5025" 8497 0
"5026" 85 0
"5027" 850 0
"5028" 8500 0
"5029" 8514 0
"5030" 8515 0
"5031" 8521 0
"5032" 8525 0
"5033" 8526 0
"5034" 8528 0
"5035" 8530 0
"5036" 8539 0
"5037" 8541 0
"5038" 8549 0
"5039" 8552 0
"5040" 8554 0
"5041" 8557 0
"5042" 8559 0
"5043" 8562 0
"5044" 8563 0
"5045" 8565 0
"5046" 8568 0
"5047" 8572 0
"5048" 8577 0
"5049" 8581 0
"5050" 8582 0
"5051" 8583 0
"5052" 8584 0
"5053" 8585 0
"5054" 8588 0
"5055" 859 0
"5056" 8591 0
"5057" 8595 0
"5058" 8596 0
"5059" 8598 0
"5060" 8599 0
"5061" 8601 0
"5062" 8608 0
"5063" 8622 0
"5064" 8626 0
"5065" 863 0
"5066" 8630 0
"5067" 8635 0
"5068" 8638 0
"5069" 8639 0
"5070" 8643 0
"5071" 8653 0
"5072" 8657 0
"5073" 8666 0
"5074" 867 0
"5075" 8673 0
"5076" 8676 0
"5077" 8683 0
"5078" 8688 0
"5079" 869 0
"5080" 8692 0
"5081" 8696 0
"5082" 8697 0
"5083" 8707 0
"5084" 8709 0
"5085" 8711 0
"5086" 8722 0
"5087" 8723 0
"5088" 8731 0
"5089" 8732 0
"5090" 8735 0
"5091" 8736 0
"5092" 8744 0
"5093" 8759 0
"5094" 8761 0
"5095" 8762 0
"5096" 8770 0
"5097" 8775 0
"5098" 8778 0
"5099" 8779 0
"5100" 8783 0
"5101" 8784 0
"5102" 8802 0
"5103" 8803 0
"5104" 8805 0
"5105" 8807 0
"5106" 8819 0
"5107" 8820 0
"5108" 8823 0
"5109" 8826 0
"5110" 8829 0
"5111" 8832 0
"5112" 8833 0
"5113" 8835 0
"5114" 8840 0
"5115" 8842 0
"5116" 8852 0
"5117" 8855 0
"5118" 886 0
"5119" 8870 0
"5120" 8874 0
"5121" 888 0
"5122" 8881 0
"5123" 8882 0
"5124" 8883 0
"5125" 8889 0
"5126" 8895 0
"5127" 8896 0
"5128" 8897 0
"5129" 890 0
"5130" 8902 0
"5131" 8905 0
"5132" 8909 0
"5133" 8913 0
"5134" 8918 0
"5135" 8919 0
"5136" 8924 0
"5137" 8929 0
"5138" 8935 0
"5139" 8941 0
"5140" 8943 0
"5141" 8946 0
"5142" 8950 0
"5143" 8951 0
"5144" 8964 0
"5145" 8966 0
"5146" 8971 0
"5147" 8972 0
"5148" 8983 0
"5149" 8987 0
"5150" 899 0
"5151" 8990 0
"5152" 8995 0
"5153" 8998 0
"5154" 9009 0
"5155" 901 0
"5156" 9010 0
"5157" 9012 0
"5158" 9019 0
"5159" 9020 0
"5160" 9022 0
"5161" 9028 0
"5162" 9033 0
"5163" 9036 0
"5164" 9039 0
"5165" 9040 0
"5166" 9041 0
"5167" 9043 0
"5168" 9064 0
"5169" 9078 0
"5170" 908 0
"5171" 9081 0
"5172" 9082 0
"5173" 9083 0
"5174" 9084 0
"5175" 9090 0
"5176" 9095 0
"5177" 9096 0
"5178" 9097 0
"5179" 91 0
"5180" 9101 0
"5181" 911 0
"5182" 9115 0
"5183" 9118 0
"5184" 9127 0
"5185" 9132 0
"5186" 9135 0
"5187" 9144 0
"5188" 9146 0
"5189" 9147 0
"5190" 9148 0
"5191" 9149 0
"5192" 9152 0
"5193" 9153 0
"5194" 9158 0
"5195" 9161 0
"5196" 9169 0
"5197" 9180 0
"5198" 9183 0
"5199" 919 0
"5200" 9193 0
"5201" 9197 0
"5202" 920 0
"5203" 9203 0
"5204" 9205 0
"5205" 921 0
"5206" 9220 0
"5207" 9224 0
"5208" 9227 0
"5209" 9229 0
"5210" 9234 0
"5211" 9236 0
"5212" 9238 0
"5213" 9240 0
"5214" 9243 0
"5215" 9250 0
"5216" 9257 0
"5217" 9258 0
"5218" 9260 0
"5219" 9273 0
"5220" 9274 0
"5221" 9276 0
"5222" 9279 0
"5223" 9283 0
"5224" 9284 0
"5225" 9289 0
"5226" 9295 0
"5227" 9297 0
"5228" 93 0
"5229" 9304 0
"5230" 9305 0
"5231" 9310 0
"5232" 9311 0
"5233" 9316 0
"5234" 9319 0
"5235" 9322 0
"5236" 9329 0
"5237" 9338 0
"5238" 9339 0
"5239" 9341 0
"5240" 9347 0
"5241" 9351 0
"5242" 9353 0
"5243" 9355 0
"5244" 9370 0
"5245" 9380 0
"5246" 9382 0
"5247" 9383 0
"5248" 9386 0
"5249" 9390 0
"5250" 9392 0
"5251" 9393 0
"5252" 9395 0
"5253" 9396 0
"5254" 9399 0
"5255" 94 0
"5256" 9406 0
"5257" 9408 0
"5258" 9410 0
"5259" 9417 0
"5260" 9428 0
"5261" 9432 0
"5262" 9441 0
"5263" 9447 0
"5264" 9448 0
"5265" 9450 0
"5266" 9455 0
"5267" 9465 0
"5268" 9470 0
"5269" 9481 0
"5270" 9487 0
"5271" 949 0
"5272" 9491 0
"5273" 9495 0
"5274" 9497 0
"5275" 95 0
"5276" 9505 0
"5277" 9510 0
"5278" 9511 0
"5279" 9515 0
"5280" 9516 0
"5281" 9517 0
"5282" 952 0
"5283" 9521 0
"5284" 9529 0
"5285" 953 0
"5286" 9534 0
"5287" 9536 0
"5288" 9537 0
"5289" 9540 0
"5290" 9542 0
"5291" 9543 0
"5292" 9545 0
"5293" 9547 0
"5294" 9549 0
"5295" 9553 0
"5296" 9561 0
"5297" 9564 0
"5298" 9565 0
"5299" 9566 0
"5300" 9569 0
"5301" 9571 0
"5302" 9582 0
"5303" 9583 0
"5304" 9585 0
"5305" 9588 0
"5306" 9589 0
"5307" 959 0
"5308" 9594 0
"5309" 9595 0
"5310" 9598 0
"5311" 96 0
"5312" 960 0
"5313" 9604 0
"5314" 9606 0
"5315" 9609 0
"5316" 9610 0
"5317" 9612 0
"5318" 9614 0
"5319" 9615 0
"5320" 9622 0
"5321" 9626 0
"5322" 9633 0
"5323" 9639 0
"5324" 9642 0
"5325" 9648 0
"5326" 965 0
"5327" 9658 0
"5328" 9663 0
"5329" 9669 0
"5330" 9670 0
"5331" 9678 0
"5332" 9683 0
"5333" 9684 0
"5334" 9687 0
"5335" 9689 0
"5336" 969 0
"5337" 9693 0
"5338" 9694 0
"5339" 9695 0
"5340" 97 0
"5341" 9705 0
"5342" 9706 0
"5343" 971 0
"5344" 9711 0
"5345" 9713 0
"5346" 9714 0
"5347" 9724 0
"5348" 9727 0
"5349" 9735 0
"5350" 9736 0
"5351" 9738 0
"5352" 9741 0
"5353" 9755 0
"5354" 9758 0
"5355" 9762 0
"5356" 9768 0
"5357" 9769 0
"5358" 9774 0
"5359" 9775 0
"5360" 9778 0
"5361" 979 0
"5362" 9790 0
"5363" 9791 0
"5364" 9793 0
"5365" 9798 0
"5366" 9799 0
"5367" 98 0
"5368" 981 0
"5369" 9810 0
"5370" 9829 0
"5371" 9836 0
"5372" 9837 0
"5373" 984 0
"5374" 9842 0
"5375" 9843 0
"5376" 9844 0
"5377" 9845 0
"5378" 9853 0
"5379" 9856 0
"5380" 9858 0
"5381" 986 0
"5382" 9860 0
"5383" 9873 0
"5384" 9880 0
"5385" 9885 0
"5386" 9886 0
"5387" 9888 0
"5388" 9889 0
"5389" 9892 0
"5390" 9895 0
"5391" 9914 0
"5392" 9917 0
"5393" 9920 0
"5394" 9922 0
"5395" 9925 0
"5396" 994 0
"5397" 9941 0
"5398" 9951 0
"5399" 9955 0
"5400" 9959 0
"5401" 9967 0
"5402" 9969 0
"5403" 998 0
"5404" 9994 0
"5405" 9999 0
